2.81633 0.612245 1
2.87755 0.612245 1
2.93878 0.612245 1
3 0.612245 1

0 0.673469 2
0.0612245 0.673469 2.09484
0.122449 0.673469 2.17577
0.183673 0.673469 2.21716
0.244898 0.673469 2.24114
0.306122 0.673469 2.27473
0.367347 0.673469 2.29781
0.428571 0.673469 2.24155
0.489796 0.673469 2.05869
0.55102 0.673469 1.79303
0.612245 0.673469 1.53533
0.673469 0.673469 1.33908
0.734694 0.673469 1.20848
0.795918 0.673469 1.12771
0.857143 0.673469 1.08078
0.918367 0.673469 1.05664
0.979592 0.673469 1.05097
1.04082 0.673469 0
1.10204 0.673469 0
1.16327 0.673469 0
1.22449 0.673469 0
1.28571 0.673469 0
1.34694 0.673469 0
1.40816 0.673469 0
1.46939 0.673469 0
1.53061 0.673469 0
1.59184 0.673469 0
1.65306 0.673469 0
1.71429 0.673469 0
1.77551 0.673469 0
1.83673 0.673469 0
1.89796 0.673469 0
1.95918 0.673469 0
2.02041 0.673469 1
2.08163 0.673469 1
2.14286 0.673469 1
2.20408 0.673469 1
2.26531 0.673469 1
2.32653 0.673469 1
2.38776 0.673469 1
2.44898 0.673469 1
2.5102 0.673469 1
2.57143 0.673469 1
2.63265 0.673469 1
2.69388 0.673469 1
2.7551 0.673469 1
2.81633 0.673469 1
2.87755 0.673469 1
2.93878 0.673469 1
3 0.673469 1

0 0.734694 2
0.0612245 0.734694 2.0912
0.122449 0.734694 2.16453
0.183673 0.734694 2.19717
0.244898 0.734694 2.21374
0.306122 0.734694 2.24022
0.367347 0.734694 2.25486
0.428571 0.734694 2.19048
0.489796 0.734694 2.00605
0.55102 0.734694 1.74856
0.612245 0.734694 1.50386
0.673469 0.734694 1.31923
0.734694 0.734694 1.19664
0.795918 0.734694 1.12071
0.857143 0.734694 1.0765
0.918367 0.734694 1.05372
0.979592 0.734694 1.04842
1.04082 0.734694 0
1.10204 0.734694 0
1.16327 0.734694 0
1.22449 0.734694 0
1.28571 0.734694 0
1.34694 0.734694 0
1.40816 0.734694 0
1.46939 0.734694 0
1.53061 0.734694 0
1.59184 0.734694 0
1.65306 0.734694 0
1.71429 0.734694 0
1.77551 0.734694 0
1.83673 0.734694 0
1.89796 0.734694 0
1.95918 0.734694 0
2.02041 0.734694 1
2.08163 0.734694 1
2.14286 0.734694 1
2.20408 0.734694 1
2.26531 0.734694 1
2.32653 0.734694 1
2.38776 0.734694 1
2.44898 0.734694 1
2.5102 0.734694 1
2.57143 0.734694 1
2.63265 0.734694 1
2.69388 0.734694 1
2.7551 0.734694 1
2.81633 0.734694 1
2.87755 0.734694 1
2.93878 0.734694 1
3 0.734694 1

0 0.795918 2
0.0612245 0.795918 2.08793
0.122449 0.795918 2.12987
0.183673 0.795918 2.12215
0.244898 0.795918 2.11661
0.306122 0.795918 2.14198
0.367347 0.795918 2.1635
0.428571 0.795918 2.10483
0.489796 0.795918 1.92857
0.55102 0.795918 1.68683
0.612245 0.795918 1.46127
0.673469 0.795918 1.29265
0.734694 0.795918 1.18082
0.795918 0.795918 1.11137
0.857143 0.795918 1.07077
0.918367 0.795918 1.0498
0.979592 0.795918 1.04493
1.04082 0.795918 0
1.10204 0.795918 0
1.16327 0.795918 0
1.22449 0.795918 0
1.28571 0.795918 0
1.34694 0.795918 0
1.40816 0.795918 0
1.46939 0.795918 0
1.53061 0.795918 0
1.59184 0.795918 0
1.65306 0.795918 0
1.71429 0.795918 0
1.77551 0.795918 0
1.83673 0.795918 0
1.89796 0.795918 0
1.95918 0.795918 0
2.02041 0.795918 1
2.08163 0.795918 1
2.14286 0.795918 1
2.20408 0.795918 1
2.26531 0.795918 1
2.32653 0.795918 1
2.38776 0.795918 1
2.44898 0.795918 1
2.5102 0.795918 1
2.57143 0.795918 1
2.63265 0.795918 1
2.69388 0.795918 1
2.7551 0.795918 1
2.81633 0.795918 1
2.87755 0.795918 1
2.93878 0.795918 1
3 0.795918 1

0 0.857143 2
0.0612245 0.857143 2.11109
0.122449 0.857143 2.1882
0.183673 0.857143 2.21539
0.244898 0.857143 2.20981
0.306122 0.857143 2.19518
0.367347 0.857143 2.15742
0.428571 0.857143 2.0468
0.489796 0.857143 1.84815
0.55102 0.857143 1.61443
0.612245 0.857143 1.40973
0.673469 0.857143 1.26026
0.734694 0.857143 1.1615
0.795918 0.857143 1.09992
0.857143 0.857143 1.06372
0.918367 0.857143 1.04495
0.979592 0.857143 1.04063
1.04082 0.857143 0
1.10204 0.857143 0
1.16327 0.857143 0
1.22449 0.857143 0
1.28571 0.857143 0
1.34694 0.857143 0
1.40816 0.857143 0
1.46939 0.857143 0
1.53061 0.857143 0
1.59184 0.857143 0
1.65306 0.857143 0
1.71429 0.857143 0
1.77551 0.857143 0
1.83673 0.857143 0
1.89796 0.857143 0
1.95918 0.857143 0
2.02041 0.857143 1
2.08163 0.857143 1
2.14286 0.857143 1
2.20408 0.857143 1
2.26531 0.857143 1
2.32653 0.857143 1
2.38776 0.857143 1
2.44898 0.857143 1
2.5102 0.857143 1
2.57143 0.857143 1
2.63265 0.857143 1
2.69388 0.857143 1
2.7551 0.857143 1
2.81633 0.857143 1
2.87755 0.857143 1
2.93878 0.857143 1
3 0.857143 1

0 0.918367 2
0.0612245 0.918367 1.95057
0.122449 0.918367 1.75187
0.183673 0.918367 1.64798
0.244898 0.918367 1.68196
0.306122 0.918367 1.79267
0.367347 0.918367 1.87847
0.428571 0.918367 1.85183
0.489796 0.918367 1.70795
0.55102 0.918367 1.51762
0.612245 0.918367 1.34776
0.673469 0.918367 1.22279
0.734694 0.918367 1.13941
0.795918 0.918367 1.08682
0.857143 0.918367 1.05559
0.918367 0.918367 1.03925
0.979592 0.918367 1.03591
1.04082 0.918367 0
1.10204 0.918367 0
1.16327 0.918367 0
1.22449 0.918367 0
1.28571 0.918367 0
1.34694 0.918367 0
1.40816 0.918367 0
1.46939 0.918367 0
1.53061 0.918367 0
1.59184 0.918367 0
